le_accurary,le_accurary_frequency,le_frequency_probability,le_probability_log,le_self_entrocy,gru_accurary,gru_accurary_frequency,gru_frequency_probability,gru_probability_log,gru_self_entrocy,mul_accurary_multiply,mul_accurary_division,multiply_add_division,mul_frequency,mul_probability,mul_division_single,mul_division_single_log,mutual_information
0.87,28,0.0013873748885145178,-9.493426607511367,0.00658547084060842,0.82,21,0.0010330578512396695,-9.918863237274595,0.005123379771319522,0.7133999999999999,1.0609756097560976,1.7743756097560976,8,0.0025284450063211127,0.08741195593281562,-3.516025569255801,0.008890077292682179
0.87,28,0.0013873748885145178,-9.493426607511367,0.00658547084060842,0.82,21,0.0010330578512396695,-9.918863237274595,0.005123379771319522,0.7133999999999999,1.0609756097560976,1.7743756097560976,8,0.0025284450063211127,0.08741195593281562,-3.516025569255801,0.008890077292682179
0.88,28,0.0013873748885145178,-9.493426607511367,0.00658547084060842,0.83,11,0.0005411255411255411,-10.851749041416058,0.002936079286097418,0.7303999999999999,1.0602409638554218,1.7906409638554217,3,0.0009481668773704172,0.06257901390644753,-3.998177264393182,0.0037909392519530805
0.92,45,0.0022297096422554752,-8.808928433239295,0.009820676332766036,0.87,26,0.0012790240062967337,-9.610740941912262,0.006146184191502332,0.8004,1.0574712643678161,1.8578712643678161,8,0.0025284450063211127,0.043930111186748354,-4.508646038890204,0.011399863562301401
0.85,21,0.0010405311663858885,-9.90846410679021,0.005155032857065565,0.81,11,0.0005411255411255411,-10.851749041416058,0.002936079286097418,0.6885,1.0493827160493827,1.7378827160493828,2,0.0006321112515802782,0.05562579013906448,-4.168102265835494,0.002634704339971868
0.83,14,0.0006936874442572589,-10.493426607511367,0.0036395791424328394,0.79,11,0.0005411255411255411,-10.851749041416058,0.002936079286097418,0.6557,1.050632911392405,1.7063329113924048,2,0.0006321112515802782,0.08343868520859672,-3.583139765114338,0.0022649429615134884
0.77,8,0.00039639282528986224,-11.30078152956897,0.002239774359244668,0.74,11,0.0005411255411255411,-10.851749041416058,0.002936079286097418,0.5698,1.0405405405405406,1.6103405405405407,2,0.0006321112515802782,0.14601769911504425,-2.775784843056734,0.0017546048312621582
0.75,6,0.0002972946189673967,-11.715819028847815,0.0017415249770361433,0.72,8,0.0003935458480913026,-11.311180660053354,0.0022257340928873185,0.54,1.0416666666666667,1.5816666666666668,2,0.0006321112515802782,0.2676991150442478,-1.901315725140593,0.0012018430626678845
0.7,6,0.0002972946189673967,-11.715819028847815,0.0017415249770361433,0.68,8,0.0003935458480913026,-11.311180660053354,0.004451468185774637,0.476,1.0294117647058822,1.5054117647058822,1,0.0003160556257901391,0.1338495575221239,-2.901315725140593,0.0009169771571240814
0.73,11,0.0005450401347735606,-10.841349910931672,0.002954485408290764,0.7,9,0.00044273907910271547,-11.141255658611042,0.0024663346351706853,0.511,1.042857142857143,1.5538571428571428,2,0.0006321112515802782,0.1297935103244838,-2.945709844499046,0.0018620163365986387
0.71,8,0.00039639282528986224,-11.30078152956897,0.002239774359244668,0.68,8,0.0003935458480913026,-11.311180660053354,0.004451468185774637,0.4828,1.0441176470588234,1.5269176470588235,1,0.0003160556257901391,0.10038716814159293,-3.3163532244194367,0.0010481520936850305
0.71,8,0.00039639282528986224,-11.30078152956897,0.002239774359244668,0.7,9,0.00044273907910271547,-11.141255658611042,0.0024663346351706853,0.49699999999999994,1.0142857142857142,1.5112857142857141,2,0.0006321112515802782,0.1784660766961652,-2.4862782258617493,0.0015716044411262639
0.62,5,0.0002477455158061639,-11.978853434681609,0.0029677072229416335,0.74,11,0.0005411255411255411,-10.851749041416058,0.002936079286097418,0.4588,0.8378378378378378,1.2966378378378378,1,0.0003160556257901391,0.11681415929203541,-3.0977129379440966,0.0009790496011201318
0.68,8,0.00039639282528986224,-11.30078152956897,0.004479548718489336,0.81,11,0.0005411255411255411,-10.851749041416058,0.002936079286097418,0.5508000000000001,0.8395061728395061,1.390306172839506,1,0.0003160556257901391,0.07300884955752213,-3.775784843056734,0.0011933580414212183
0.95,42,0.002081062332771777,-8.90846410679021,0.009269534547745241,0.9,34,0.0016725698543880363,-9.223717818803015,0.007713656184555847,0.855,1.0555555555555556,1.9105555555555556,1,0.0003160556257901391,0.004499144790659627,-7.796133488448537,0.0024640118484350625
0.9,27,0.0013378257853532852,-9.545894027405502,0.0063853715870565006,0.89,31,0.0015249901613537977,-9.35698434966648,0.007134654536591422,0.801,1.0112359550561798,1.8122359550561797,2,0.0006321112515802782,0.015351920576014212,-6.02543703696978,0.003808746546757131
0.9,27,0.0013378257853532852,-9.545894027405502,0.0063853715870565006,0.89,31,0.0015249901613537977,-9.35698434966648,0.007134654536591422,0.801,1.0112359550561798,1.8122359550561797,2,0.0006321112515802782,0.015351920576014212,-6.02543703696978,0.003808746546757131
0.89,25,0.0012387275790308196,-9.656925339794245,0.005981149873522351,0.88,27,0.0013282172373081465,-9.556293157889886,0.006346416648539624,0.7832,1.0113636363636365,1.7945636363636366,2,0.0006321112515802782,0.019036381514257624,-5.71509691635763,0.0036125770647014097
