power,temperature,humidity,speed
515.37,0.33,0.17,0.15
552.15,0.33,0.13,0.15
587.46,0.31,0.2,0.31
607.42,0.28,0.24,0.23
598.7,0.28,0.31,0.15
594.12,0.28,0.38,0.15
579.05,0.26,0.51,0.23
552.07,0.26,0.46,0.08
500.23,0.26,0.51,0.15
414.76,0.23,0.55,0.08
368.17,0.18,0.66,0.08
341.19,0.18,0.71,0.08
349.6,0.18,0.71,0.08
338.62,0.18,0.71,0.08
345.67,0.21,0.72,0
390.73,0.21,0.78,0.15
399.13,0.23,0.72,0.15
421.64,0.23,0.78,0.08
428.69,0.28,0.72,0.15
437.03,0.31,0.67,0.08
