reality,predict,mape,accurary
1084.19,811.8350065,0.251205963,0.75
1170.05,745.343521,0.362981479,0.64
656.98,758.8337108,0.155033199,0.84
612.98,716.1658927,0.168334844,0.83
966.39,709.5618095,0.265760397,0.73
798.67,690.2587506,0.135739729,0.86
463.23,635.3133482,0.371485759,0.63
455.31,635.3133482,0.3953424,0.6
415.31,562.6116463,0.354678785,0.65
395.34,635.3133482,0.607004978,0.39
735.94,635.3133482,0.136732141,0.86
941.05,690.2587506,0.266501514,0.73
912.48,668.8402831,0.267008282,0.73
555.07,659.1582516,0.187522748,0.81
634.7,745.343521,0.174324123,0.83
862.56,819.3909739,0.050047563,0.95
1152.08,849.4206895,0.262706852,0.74
1119.45,880.0827756,0.21382574,0.79
1116.14,910.2990731,0.18442214,0.82
1072.21,972.5629779,0.092936106,0.91
1096.17,914.7003445,0.165548825,0.83
994.54,820.8140543,0.174679697,0.83
1182.03,736.5644014,0.376864884,0.62
1094.18,708.6885303,0.352310835,0.65
1104.16,731.3830698,0.337611334,0.66
756.74,725.2789223,0.041574488,0.96
660.98,720.1769779,0.089559409,0.91
882.53,741.6024468,0.15968585,0.84
710.82,673.4151006,0.052622182,0.95
505.23,642.521527,0.271740647,0.73
457.24,642.521527,0.405217232,0.59
463.23,680.8017522,0.469684071,0.53
461.23,680.8017522,0.476056961,0.52
457.24,680.8017522,0.488937434,0.51
463.23,680.8017522,0.469684071,0.53
890.58,691.395158,0.223657439,0.78
858.57,691.395158,0.194713118,0.81
543.17,652.5192852,0.201316872,0.8
545.09,697.8301592,0.280210899,0.72
624.96,697.8301592,0.116599717,0.88
1050.25,640.6759794,0.389977644,0.61
936.44,650.6450205,0.30519305,0.69
577.04,675.06536,0.169876196,0.83
507.15,675.06536,0.331096047,0.67
754.92,735.2873882,0.026006215,0.97
786.91,715.2844856,0.091021228,0.91
1070.22,702.5684935,0.343528907,0.66
1050.25,725.0670493,0.309624328,0.69
836.61,693.9435364,0.170529235,0.83
604.99,638.7048208,0.055727898,0.94
557.07,693.9435364,0.24570258,0.75
603,638.7048208,0.059211975,0.94
976.37,565.6150177,0.420696029,0.58
657.09,621.3293693,0.054422729,0.95
441.26,621.3293693,0.408079974,0.59
449.25,550.2279156,0.224769985,0.78
449.25,550.2279156,0.224769985,0.78
463.23,621.3293693,0.341297777,0.66
626.96,530.3235429,0.154134964,0.85
553.16,550.2279156,0.005300608,0.99
994.34,572.6449921,0.424095388,0.58
812.65,629.0518119,0.225925291,0.77
820.63,652.6617041,0.204682129,0.8
1116.14,596.4834076,0.465583701,0.53
1098.17,699.8103626,0.362748607,0.64
1010.52,797.5713251,0.210731777,0.79
956.48,760.9870214,0.204387942,0.8
1020.3,845.0891258,0.17172486,0.83
1042.26,845.0891258,0.189176284,0.81
1038.27,837.3222144,0.193540973,0.81
808.65,809.5282971,0.001086128,1
640.93,800.6727064,0.249235808,0.75
672.88,731.8154439,0.087586856,0.91
1044.31,731.8154439,0.299235434,0.7
980.37,731.8154439,0.253531377,0.75
904.56,702.5684935,0.223303602,0.78
696.84,702.5684935,0.008220673,0.99
474.56,646.6432213,0.362616363,0.64
423.29,646.6432213,0.527660047,0.47
479.27,646.6432213,0.349225325,0.65
936.44,646.6432213,0.309466467,0.69
948.36,646.6432213,0.318145829,0.68
882.6,702.5684935,0.203978593,0.8
746.76,702.5684935,0.059177656,0.94
948.42,773.7077969,0.184213959,0.82
606.99,773.7077969,0.274663169,0.73
938.44,805.9161777,0.14121715,0.86
820.63,837.3222144,0.020340731,0.98
1050.25,805.6330829,0.232913037,0.77
1152.31,734.0837165,0.362945981,0.64
1110.15,807.484262,0.272634993,0.73
1076.21,863.1478068,0.197974553,0.8
1098.25,923.0847043,0.15949492,0.84
720.8,889.6923201,0.23431232,0.77
872.55,772.8281254,0.114287863,0.89
1156.07,741.9421062,0.358220431,0.64
1096.17,779.3515083,0.289023137,0.71
625.05,769.7839381,0.231555776,0.77
636.94,680.7725839,0.068817446,0.93
734.78,760.6932955,0.03526674,0.96
1058.31,717.9209164,0.321634572,0.68
962.4,660.7735734,0.313410668,0.69
503.16,660.7735734,0.313247423,0.69
481.2,660.7735734,0.373178665,0.63
455.24,634.9065668,0.394663401,0.61
489.26,634.9065668,0.29768746,0.7
573.44,634.9065668,0.107189186,0.89
1042.26,642.7977592,0.383265443,0.62
1076.21,748.8425845,0.304185443,0.7
1098.44,854.135832,0.222410116,0.78
1110.15,959.3937303,0.135798108,0.86
1158.3,1023.238566,0.116603155,0.88
1205.99,1102.428368,0.085872712,0.91
1178.04,1032.562014,0.12349155,0.88
1168.05,1029.577796,0.118549894,0.88
1110.23,1101.49107,0.007871279,0.99
1116.14,1167.882644,0.046358561,0.95
1142.1,1179.43006,0.032685457,0.97
1144.09,1062.548267,0.071272132,0.93
650.92,1051.649584,0.615635691,0.38
1018.3,984.8592336,0.032839798,0.97
1074.29,947.5864452,0.117941668,0.88
1004.33,783.7164821,0.21966238,0.78
784.69,708.508238,0.09708517,0.9
585.02,739.6495517,0.264314984,0.74
876.71,680.7725839,0.223491709,0.78
483.19,739.6495517,0.530763368,0.47
591.08,739.6495517,0.251352696,0.75
984.36,760.6932955,0.227220432,0.77
942.43,760.6932955,0.192838412,0.81
934.44,717.9209164,0.231709991,0.77
1110.15,802.5914496,0.277042337,0.72
1098.17,744.4262041,0.322121161,0.68
1130.7,702.5684935,0.378642882,0.62
1223.96,702.5684935,0.425987374,0.57
1108.23,675.06536,0.39086168,0.61
854.58,683.4556821,0.200243766,0.8
999.24,675.06536,0.3244212,0.68
1050.25,530.3235429,0.495050185,0.5
1084.41,550.2279156,0.492601585,0.51
644.93,629.0518119,0.024620018,0.98
1014.31,621.3293693,0.387436416,0.61
631.01,621.3293693,0.015341485,0.98
658.9,621.3293693,0.057020232,0.94
595.01,675.06536,0.134544562,0.87
722.8,668.8402831,0.074653731,0.93
1094.18,735.2873882,0.328001437,0.67
984.36,668.8402831,0.320532851,0.68
926.54,708.6885303,0.235123653,0.76
672.88,668.8402831,0.006003622,0.99
495.17,708.6885303,0.431202477,0.57
479.27,708.6885303,0.478683269,0.52
477.2,693.9435364,0.454198526,0.55
475.21,735.2873882,0.547289384,0.45
531.11,764.2095108,0.43889121,0.56
1026.29,725.2789223,0.293300215,0.71
1000.33,697.8301592,0.302400049,0.7
976.46,725.2789223,0.257236423,0.74
642.93,725.2789223,0.128083807,0.87
655,731.3830698,0.116615374,0.88
1088.19,731.3830698,0.327890286,0.67
1088.19,635.3133482,0.416174245,0.58
802.66,731.3830698,0.0888009,0.91
632.95,788.5291986,0.24580014,0.75
660.9,731.3830698,0.106647102,0.89
1000.33,731.3830698,0.268858207,0.73
1250.01,760.1516181,0.39188357,0.61
1135.54,736.5644014,0.351353188,0.65
1082.2,668.8402831,0.381962407,0.62
718.8,668.8402831,0.069504336,0.93
692.29,697.8301592,0.008002657,0.99
726.79,697.8301592,0.039846229,0.96
