power,temperature,humidity,speed
1173.84,0.95 ,0.62 ,0.23 
1176.04,0.95 ,0.57 ,0.23 
1188.02,0.97 ,0.53 ,0.31 
1246.32,1.00 ,0.43 ,0.38 
1249.92,1.00 ,0.43 ,0.31 
1209.98,1.03 ,0.36 ,0.38 
1174.04,1.03 ,0.39 ,0.23 
1130.12,1.05 ,0.33 ,0.31 
1156.07,1.05 ,0.36 ,0.23 
1190.26,1.03 ,0.36 ,0.23 
1164.06,1.00 ,0.36 ,0.31 
1170.05,0.97 ,0.39 ,0.23 
1168.14,0.92 ,0.53 ,0.54 
1158.07,0.92 ,0.57 ,0.31 
1096.17,0.90 ,0.56 ,0.23 
1050.25,0.90 ,0.56 ,0.31 
954.41,0.87 ,0.61 ,0.23 
936.63,0.87 ,0.61 ,0.31 
902.5,0.87 ,0.61 ,0.23 
890.52,0.85 ,0.70 ,0.23 
890.52,0.85 ,0.70 ,0.23 
930.52,0.85 ,0.70 ,0.23 
966.39,0.85 ,0.76 ,0.15 
1070.22,0.87 ,0.71 ,0.23 
1128.12,0.90 ,0.66 ,0.23 
1144.33,0.92 ,0.61 ,0.15 
1198,0.97 ,0.53 ,0.23 
1192.01,1.03 ,0.39 ,0.31 
1196.01,1.03 ,0.36 ,0.31 
1188.02,1.05 ,0.33 ,0.15 
1160.07,1.05 ,0.30 ,0.23 
1125.73,1.05 ,0.30 ,0.23 
1164.06,1.05 ,0.28 ,0.23 
1219.97,1.05 ,0.28 ,0.23 
1186.12,0.97 ,0.41 ,0.54 
1184.03,0.92 ,0.48 ,0.46 
1164.06,0.92 ,0.48 ,0.38 
1098.17,0.90 ,0.61 ,0.54 
1016.31,0.87 ,0.66 ,0.38 
850.58,0.87 ,0.66 ,0.38 
808.72,0.87 ,0.56 ,0.38 
780.7,0.85 ,0.52 ,0.31 
752.89,0.82 ,0.52 ,0.46 
742.76,0.79 ,0.61 ,0.23 
752.75,0.77 ,0.66 ,0.15 
934.44,0.77 ,0.66 ,0.23 
930.45,0.79 ,0.61 ,0.15 
1022.3,0.85 ,0.52 ,0.23 
1084.19,0.85 ,0.56 ,0.31 
1146.17,0.90 ,0.48 ,0.23 
1180.28,0.92 ,0.41 ,0.31 
1205.99,0.95 ,0.41 ,0.31 
1198,0.95 ,0.41 ,0.15 
1170.05,0.97 ,0.36 ,0.15 
1144.09,1.00 ,0.36 ,0.23 
1136.11,1.00 ,0.32 ,0.15 
1150.08,1.00 ,0.32 ,0.23 
1168.05,1.00 ,0.30 ,0.31 
1172.37,0.97 ,0.36 ,0.31 
1202,0.92 ,0.48 ,0.38 
1180.03,0.90 ,0.53 ,0.31 
1123.22,0.87 ,0.56 ,0.31 
1036.27,0.87 ,0.56 ,0.31 
836.76,0.85 ,0.61 ,0.23 
801.59,0.85 ,0.66 ,0.31 
764.79,0.82 ,0.70 ,0.31 
758.74,0.82 ,0.76 ,0.23 
750.75,0.82 ,0.70 ,0.23 
758.74,0.82 ,0.70 ,0.23 
708.82,0.85 ,0.66 ,0.15 
1052.25,0.85 ,0.70 ,0.23 
1088.41,0.90 ,0.56 ,0.31 
1144.09,0.92 ,0.53 ,0.31 
1170.05,0.95 ,0.49 ,0.38 
1218.05,0.97 ,0.46 ,0.31 
1233.94,0.97 ,0.41 ,0.23 
1219.97,1.00 ,0.39 ,0.38 
1207.99,1.03 ,0.39 ,0.23 
1188.02,1.05 ,0.33 ,0.31 
1298.11,1.03 ,0.30 ,0.31 
1339.77,1.03 ,0.30 ,0.31 
1409.65,1.03 ,0.33 ,0.23 
1429.62,0.97 ,0.46 ,0.46 
1371.71,0.92 ,0.48 ,0.38 
1331.87,0.90 ,0.53 ,0.38 
1333.78,0.90 ,0.53 ,0.31 
884.53,0.87 ,0.56 ,0.31 
842.6,0.87 ,0.61 ,0.23 
