reality,predict,mape,accurary
840.6,873.5290527,0.04,0.96
880.78,859.62323,0.02,0.98
896.51,841.807312,0.06,0.94
894.51,828.2752075,0.07,0.93
894.51,799.338562,0.11,0.89
842.6,786.2528687,0.07,0.93
822.63,786.2528687,0.04,0.96
784.69,747.274231,0.05,0.95
750.75,747.274231,0,1
730.98,747.274231,0.02,0.98
700.83,752.3588257,0.07,0.93
714.81,752.3588257,0.05,0.95
708.82,709.2718506,0,1
738.77,709.2718506,0.04,0.96
764.73,708.5733032,0.07,0.93
816.64,747.274231,0.08,0.92
806.66,773.2583618,0.04,0.96
836.76,814.8427124,0.03,0.97
904.57,895.5859375,0.01,0.99
832.61,959.3322754,0.15,0.85
1100.17,967.741272,0.12,0.88
1040.51,982.6098633,0.06,0.94
930.45,978.7736206,0.05,0.95
879.94,951.8551636,0.08,0.92
854.66,951.8551636,0.11,0.89
896.51,918.5308228,0.02,0.98
870.55,873.5020142,0,1
886.52,861.5565796,0.03,0.97
896.51,825.0493164,0.08,0.92
866.56,786.2528687,0.09,0.91
812.65,782.4038696,0.04,0.96
766.86,747.274231,0.03,0.97
728.79,747.274231,0.03,0.97
716.87,747.274231,0.04,0.96
692.85,700.4501343,0.01,0.99
684.86,747.274231,0.09,0.91
706.82,736.1931763,0.04,0.96
736.77,700.4501343,0.05,0.95
748.75,693.9675903,0.07,0.93
804.81,777.0115356,0.03,0.97
856.57,819.5653687,0.04,0.96
870.55,852.1321411,0.02,0.98
964.47,909.7317505,0.06,0.94
1124.13,909.7317505,0.19,0.81
1136.11,968.4794312,0.15,0.85
1078.2,918.5308228,0.15,0.85
914.48,968.4794312,0.06,0.94
589.02,937.3114624,0.59,0.41
950.42,951.8551636,0,1
1142.32,906.1630859,0.21,0.79
1026.29,865.8191528,0.16,0.84
911.99,845.2128296,0.07,0.93
918.47,838.4752197,0.09,0.91
914.48,795.3755493,0.13,0.87
829.75,786.2528687,0.05,0.95
802.8,760.0175171,0.05,0.95
