reality,predict,mape,accurary
497.17,556.1641409,0.117465828,0.88
425.29,546.0178709,0.287434793,0.71
383.36,545.1309846,0.420524408,0.58
383.34,505.2853631,0.316693073,0.68
361.4,494.5240808,0.368336608,0.63
391.4,494.5240808,0.26313389,0.74
397.7,494.5240808,0.238122163,0.76
426.29,495.0603039,0.155669213,0.84
563.33,528.0175587,0.05905488,0.94
642.78,555.2935042,0.139725014,0.86
655.72,582.9509299,0.114760444,0.89
730.54,666.9385601,0.083599765,0.92
840.68,716.8803674,0.143662774,0.86
976.45,729.8082293,0.249652015,0.75
898.36,719.6036468,0.198523342,0.8
628.46,711.847162,0.136397565,0.86
630.95,702.2638842,0.109943637,0.89
838.6,678.7057757,0.189263582,0.81
910.64,671.1925645,0.259880725,0.74
884.53,672.4962133,0.243462759,0.76
722.8,632.3752221,0.122358494,0.88
622.96,602.3341642,0.028765774,0.97
568.15,616.8165699,0.088250854,0.91
507.01,599.5253821,0.180736401,0.82
467.41,588.1098496,0.254721643,0.75
433.28,573.2133064,0.324795238,0.68
379.37,556.8426303,0.465626314,0.53
379.41,558.2777161,0.469403502,0.53
411.31,558.2777161,0.356430393,0.64
387.35,559.1859912,0.442650633,0.56
407.37,559.1859912,0.372291732,0.63
437.27,559.7165005,0.280730229,0.72
485.27,559.7165005,0.158852633,0.84
501.04,576.093619,0.145991476,0.85
569.05,584.532481,0.031291964,0.97
579.22,612.1535084,0.0586379,0.94
609.49,612.1535084,0.00700752,0.99
834.95,612.1535084,0.268762459,0.73
856.57,612.1535084,0.283241932,0.72
646.14,631.1754811,0.022166703,0.98
547.36,654.8179735,0.190480841,0.81
579.3,652.8693449,0.129050512,0.87
786.45,633.7084455,0.196204999,0.8
890.28,601.3097886,0.323545264,0.68
757.45,589.9870654,0.221120855,0.78
643.18,555.9709315,0.138675526,0.86
591.01,555.9709315,0.057560911,0.94
533.11,556.5737828,0.042685655,0.96
505.24,528.0175587,0.039905182,0.96
449.25,500.3221922,0.11099085,0.89
431.28,380.2346035,0.121211971,0.88
417.3,380.6984686,0.084232126,0.92
425.29,451.3983742,0.064335076,0.94
425.34,348.8616824,0.177432294,0.82
443.26,451.3983742,0.022601901,0.98
505.16,348.8616824,0.306028567,0.69
740.85,428.8725578,0.422380651,0.58
878.54,573.3317189,0.348537559,0.65
886.52,597.0978838,0.328283526,0.67
700.83,651.4021374,0.068419643,0.93
794.68,669.6410937,0.159079465,0.84
919.28,705.7235186,0.229546869,0.77
902.67,708.7894258,0.218422933,0.78
868.55,683.1982703,0.215897,0.78
840.6,729.5774441,0.128495698,0.87
736.85,725.2417046,0.013404366,0.99
642.93,715.4240893,0.108353409,0.89
781.83,693.3648805,0.1116981,0.89
948.42,650.0453231,0.311305782,0.69
838.6,600.5771178,0.282590839,0.72
598.13,608.5675129,0.021332203,0.98
557.14,570.7691553,0.027352235,0.97
505.74,556.5737828,0.096145292,0.9
427.97,561.0069766,0.309615184,0.69
423.34,556.5737828,0.312324176,0.69
408.98,513.0828721,0.259150612,0.74
403.5,541.9983226,0.343479522,0.66
411.31,529.8805874,0.287434752,0.71
431.33,529.2349501,0.223153639,0.78
449.25,541.4846069,0.202394084,0.8
527.2,606.7973347,0.148199261,0.85
537.1,652.7650269,0.210722427,0.79
690.85,681.3913138,0.015738084,0.98
852.58,708.582253,0.17033548,0.83
788.13,721.3604708,0.08502728,0.91
632.95,758.0087416,0.19804962,0.8
675.14,746.0936773,0.11054531,0.89
892.46,742.473404,0.164740605,0.84
916.73,756.3727268,0.174252069,0.83
714.81,738.5611093,0.035313052,0.96
652.36,717.4632851,0.100452849,0.9
646.05,690.3990199,0.069583928,0.93
650.92,670.8633151,0.028977317,0.97
654.04,631.9784643,0.030664682,0.97
618.82,614.3454617,0.009398148,0.99
505.16,604.581965,0.202661782,0.8
462.86,615.0116098,0.325303043,0.67
429.7,601.261479,0.40358533,0.6
401,601.261479,0.50535675,0.49
405.62,601.261479,0.475548689,0.52
366.11,612.5199704,0.677964659,0.32
390.07,604.0371987,0.542856832,0.46
404.36,594.5180583,0.473662931,0.53
452.54,594.5180583,0.320157558,0.68
499.85,628.7381755,0.263284297,0.74
501.46,647.7487932,0.288531189,0.71
536.3,666.9717265,0.249505229,0.75
523.4,686.6731148,0.312401104,0.69
527.12,715.042814,0.353024451,0.65
526.76,738.0603099,0.396578815,0.6
517.09,727.3461106,0.404108308,0.6
