power,temperature,humidity,speed,,
469.22 ,0.10 ,0.78 ,0.50 ,,
473.21 ,0.10 ,0.78 ,0.42 ,,
499.17 ,0.10 ,0.85 ,0.42 ,,
513.14 ,0.13 ,0.78 ,0.33 ,,
521.13 ,0.15 ,0.71 ,0.42 ,,
495.23 ,0.20 ,0.66 ,0.58 ,,
514.79 ,0.23 ,0.66 ,0.50 ,,
477.20 ,0.23 ,0.66 ,0.42 ,,
485.80 ,0.20 ,0.78 ,0.42 ,,
512.18 ,0.20 ,0.78 ,0.42 ,,
523.00 ,0.20 ,0.78 ,0.58 ,,
518.17 ,0.20 ,0.72 ,0.50 ,,
520.58 ,0.20 ,0.72 ,0.50 ,,
536.06 ,0.20 ,0.72 ,0.50 ,,
500.27 ,0.20 ,0.72 ,0.42 ,,
462.42 ,0.20 ,0.72 ,0.42 ,,
437.20 ,0.20 ,0.72 ,0.33 ,,
393.06 ,0.20 ,0.66 ,0.42 ,,
372.73 ,0.20 ,0.66 ,0.42 ,,
367.41 ,0.20 ,0.60 ,0.50 ,,
378.34 ,0.18 ,0.66 ,0.50 ,,
393.77 ,0.18 ,0.66 ,0.50 ,,
418.34 ,0.18 ,0.66 ,0.42 ,,
433.12 ,0.15 ,0.71 ,0.25 ,,
475.05 ,0.18 ,0.66 ,0.25 ,,
451.90 ,0.18 ,0.66 ,0.42 ,,
502.34 ,0.20 ,0.66 ,0.33 ,,
506.54 ,0.25 ,0.51 ,0.50 ,,
521.90 ,0.25 ,0.51 ,0.42 ,,
496.62 ,0.25 ,0.51 ,0.42 ,,
493.87 ,0.25 ,0.55 ,0.58 ,,
487.57 ,0.25 ,0.51 ,0.50 ,,
470.82 ,0.25 ,0.51 ,0.50 ,,
502.15 ,0.25 ,0.51 ,0.50 ,,
519.24 ,0.23 ,0.61 ,0.58 ,,
512.93 ,0.23 ,0.61 ,0.58 ,,
506.55 ,0.23 ,0.61 ,0.58 ,,
493.87 ,0.20 ,0.66 ,0.50 ,,
474.96 ,0.20 ,0.60 ,0.50 ,,
445.53 ,0.20 ,0.60 ,0.50 ,,
456.04 ,0.20 ,0.60 ,0.50 ,,
420.44 ,0.18 ,0.66 ,0.42 ,,
399.42 ,0.18 ,0.66 ,0.42 ,,
355.27 ,0.18 ,0.66 ,0.42 ,,
363.63 ,0.18 ,0.66 ,0.42 ,,
371.98 ,0.15 ,0.71 ,0.42 ,,
386.69 ,0.13 ,0.78 ,0.42 ,,
422.42 ,0.13 ,0.78 ,0.33 ,,
476.24 ,0.13 ,0.78 ,0.33 ,,
471.68 ,0.15 ,0.71 ,0.42 ,,
484.36 ,0.20 ,0.60 ,0.42 ,,
500.26 ,0.23 ,0.55 ,0.50 ,,
528.78 ,0.28 ,0.34 ,0.42 ,,
486.44 ,0.28 ,0.34 ,0.50 ,,
509.52 ,0.28 ,0.28 ,0.33 ,,
499.17 ,0.30 ,0.24 ,0.42 ,,
472.99 ,0.28 ,0.24 ,0.42 ,,
502.69 ,0.28 ,0.24 ,0.42 ,,
554.90 ,0.25 ,0.30 ,0.42 ,,
559.13 ,0.20 ,0.37 ,0.42 ,,
571.02 ,0.20 ,0.55 ,0.50 ,,
517.01 ,0.18 ,0.60 ,0.33 ,,
491.79 ,0.15 ,0.60 ,0.42 ,,
451.02 ,0.15 ,0.54 ,0.25 ,,
391.02 ,0.13 ,0.60 ,0.25 ,,
361.58 ,0.10 ,0.66 ,0.17 ,,
348.92 ,0.13 ,0.66 ,0.17 ,,
334.20 ,0.08 ,0.71 ,0.17 ,,
327.90 ,0.08 ,0.71 ,0.17 ,,
378.28 ,0.08 ,0.71 ,0.17 ,,
371.98 ,0.05 ,0.77 ,0.17 ,,
407.76 ,0.05 ,0.84 ,0.08 ,,
443.49 ,0.05 ,0.84 ,0.00 ,,
443.49 ,0.13 ,0.71 ,0.08 ,,
462.42 ,0.20 ,0.55 ,0.17 ,,
462.42 ,0.25 ,0.41 ,0.17 ,,
475.03 ,0.28 ,0.31 ,0.25 ,,
477.14 ,0.30 ,0.28 ,0.17 ,,
468.65 ,0.33 ,0.25 ,0.17 ,,
463.69 ,0.35 ,0.20 ,0.17 ,,
482.61 ,0.33 ,0.25 ,0.17 ,,
522.54 ,0.33 ,0.28 ,0.25 ,,
565.35 ,0.28 ,0.46 ,0.50 ,,
565.44 ,0.25 ,0.51 ,0.42 ,,
553.08 ,0.23 ,0.55 ,0.33 ,,
507.44 ,0.23 ,0.55 ,0.33 ,,
523.36 ,0.23 ,0.61 ,0.42 ,,
405.47 ,0.23 ,0.55 ,0.33 ,,
370.63 ,0.20 ,0.66 ,0.33 ,,
348.92 ,0.20 ,0.66 ,0.33 ,,
355.22 ,0.20 ,0.66 ,0.33 ,,
346.81 ,0.20 ,0.66 ,0.42 ,,
336.30 ,0.20 ,0.66 ,0.25 ,,
372.03 ,0.23 ,0.61 ,0.33 ,,
376.24 ,0.23 ,0.61 ,0.25 ,,
363.62 ,0.23 ,0.61 ,0.25 ,,
401.40 ,0.23 ,0.66 ,0.25 ,,
439.30 ,0.25 ,0.67 ,0.17 ,,
439.30 ,0.25 ,0.67 ,0.17 ,,
460.32 ,0.25 ,0.72 ,0.25 ,,
483.43 ,0.28 ,0.72 ,0.25 ,,
464.51 ,0.28 ,0.78 ,0.17 ,,
481.33 ,0.25 ,0.85 ,0.25 ,,
481.33 ,0.28 ,0.85 ,0.17 ,,
487.63 ,0.28 ,0.85 ,0.17 ,,
487.57 ,0.28 ,0.85 ,0.25 ,,
500.25 ,0.28 ,0.92 ,0.17 ,,
531.78 ,0.28 ,0.92 ,0.25 ,,
531.78 ,0.30 ,0.85 ,0.33 ,,
500.18 ,0.30 ,0.85 ,0.33 ,,
522.13 ,0.30 ,0.85 ,0.42 ,,
442.68 ,0.30 ,0.85 ,0.25 ,,
399.80 ,0.30 ,0.85 ,0.17 ,,
368.21 ,0.30 ,0.85 ,0.17 ,,
360.28 ,0.30 ,0.85 ,0.17 ,,
361.91 ,0.30 ,0.85 ,0.25 ,,
335.85 ,0.28 ,0.92 ,0.33 ,,
359.42 ,0.28 ,0.92 ,0.33 ,,
383.92 ,0.28 ,0.92 ,0.33 ,,
410.24 ,0.28 ,0.92 ,0.42 ,,
457.08 ,0.28 ,0.92 ,0.33 ,,
485.54 ,0.28 ,0.92 ,0.42 ,,
514.67 ,0.28 ,0.92 ,0.42 ,,
508.68 ,0.28 ,0.92 ,0.42 ,,
510.75 ,0.30 ,0.85 ,0.42 ,,
496.04 ,0.30 ,0.85 ,0.50 ,,
519.16 ,0.28 ,0.92 ,0.50 ,,
500.25 ,0.30 ,0.92 ,0.42 ,,
491.77 ,0.30 ,0.92 ,0.33 ,,
514.96 ,0.30 ,0.92 ,0.42 ,,
533.88 ,0.28 ,0.92 ,0.25 ,,
554.90 ,0.28 ,0.92 ,0.50 ,,
533.88 ,0.28 ,0.85 ,0.50 ,,
538.08 ,0.25 ,0.92 ,0.42 ,,
510.76 ,0.25 ,0.85 ,0.58 ,,
464.52 ,0.25 ,0.85 ,0.50 ,,
422.42 ,0.25 ,0.85 ,0.50 ,,
407.76 ,0.23 ,0.85 ,0.50 ,,
382.54 ,0.23 ,0.85 ,0.50 ,,
361.53 ,0.23 ,0.85 ,0.58 ,,
404.78 ,0.23 ,0.85 ,0.50 ,,
388.86 ,0.23 ,0.85 ,0.58 ,,
415.77 ,0.23 ,0.85 ,0.58 ,,
436.37 ,0.20 ,0.85 ,0.50 ,,
483.30 ,0.20 ,0.85 ,0.58 ,,
494.74 ,0.18 ,0.85 ,0.58 ,,
513.22 ,0.20 ,0.78 ,0.50 ,,
539.10 ,0.18 ,0.85 ,0.50 ,,
549.08 ,0.18 ,0.85 ,0.50 ,,
565.13 ,0.18 ,0.85 ,0.58 ,,
561.99 ,0.20 ,0.85 ,0.42 ,,
512.18 ,0.18 ,0.85 ,0.58 ,,
495.09 ,0.18 ,0.92 ,0.42 ,,
541.05 ,0.20 ,0.85 ,0.50 ,,
571.71 ,0.18 ,0.92 ,0.42 ,,
563.86 ,0.18 ,0.92 ,0.42 ,,
580.12 ,0.18 ,0.85 ,0.50 ,,
567.13 ,0.18 ,0.85 ,0.50 ,,
546.41 ,0.15 ,0.92 ,0.50 ,,
487.57 ,0.15 ,0.85 ,0.50 ,,
426.62 ,0.15 ,0.85 ,0.42 ,,
384.64 ,0.15 ,0.85 ,0.42 ,,
405.72 ,0.15 ,0.85 ,0.42 ,,
372.09 ,0.15 ,0.85 ,0.50 ,,
390.95 ,0.15 ,0.85 ,0.50 ,,
376.24 ,0.15 ,0.85 ,0.50 ,,
397.20 ,0.15 ,0.85 ,0.42 ,,
447.64 ,0.15 ,0.85 ,0.50 ,,
498.07 ,0.13 ,0.92 ,0.33 ,,
517.07 ,0.15 ,0.85 ,0.42 ,,
542.30 ,0.15 ,0.85 ,0.50 ,,
560.38 ,0.15 ,0.85 ,0.50 ,,
577.74 ,0.15 ,0.85 ,0.50 ,,
579.07 ,0.18 ,0.71 ,0.42 ,,
569.97 ,0.18 ,0.71 ,0.42 ,,
523.29 ,0.20 ,0.72 ,0.42 ,,
565.12 ,0.20 ,0.60 ,0.42 ,,
583.09 ,0.20 ,0.60 ,0.50 ,,
576.00 ,0.20 ,0.60 ,0.33 ,,
633.52 ,0.18 ,0.66 ,0.25 ,,
581.74 ,0.18 ,0.60 ,0.25 ,,
555.37 ,0.18 ,0.60 ,0.25 ,,
525.39 ,0.18 ,0.60 ,0.25 ,,
502.39 ,0.15 ,0.66 ,0.33 ,,
477.13 ,0.13 ,0.71 ,0.25 ,,
426.74 ,0.10 ,0.71 ,0.17 ,,
401.52 ,0.10 ,0.78 ,0.17 ,,
388.91 ,0.10 ,0.78 ,0.25 ,,
382.49 ,0.10 ,0.85 ,0.25 ,,
414.01 ,0.10 ,0.85 ,0.17 ,,
426.62 ,0.08 ,0.85 ,0.00 ,,
432.92 ,0.05 ,0.92 ,0.00 ,,
506.55 ,0.10 ,0.85 ,0.17 ,,
538.16 ,0.13 ,0.85 ,0.17 ,,
548.67 ,0.18 ,0.71 ,0.25 ,,
573.90 ,0.23 ,0.66 ,0.33 ,,
561.21 ,0.25 ,0.55 ,0.33 ,,
565.32 ,0.28 ,0.46 ,0.42 ,,
580.04 ,0.30 ,0.34 ,0.42 ,,
527.50 ,0.30 ,0.34 ,0.42 ,,
527.50 ,0.30 ,0.31 ,0.42 ,,
548.59 ,0.28 ,0.34 ,0.42 ,,
558.78 ,0.28 ,0.34 ,0.33 ,,
618.82 ,0.25 ,0.38 ,0.25 ,,
585.53 ,0.23 ,0.51 ,0.25 ,,
544.33 ,0.23 ,0.46 ,0.17 ,,
517.20 ,0.23 ,0.38 ,0.08 ,,
490.18 ,0.20 ,0.51 ,0.17 ,,
483.19 ,0.18 ,0.66 ,0.17 ,,
409.32 ,0.18 ,0.55 ,0.17 ,,
394.05 ,0.18 ,0.55 ,0.08 ,,
388.85 ,0.13 ,0.71 ,0.08 ,,
391.02 ,0.10 ,0.71 ,0.08 ,,
393.43 ,0.13 ,0.71 ,0.17 ,,
430.63 ,0.13 ,0.71 ,0.00 ,,
448.60 ,0.10 ,0.78 ,0.00 ,,
519.16 ,0.08 ,0.85 ,0.08 ,,
551.88 ,0.15 ,0.85 ,0.08 ,,
523.45 ,0.23 ,0.51 ,0.25 ,,
548.60 ,0.25 ,0.34 ,0.25 ,,
561.21 ,0.28 ,0.31 ,0.17 ,,
567.43 ,0.30 ,0.28 ,0.33 ,,
565.32 ,0.30 ,0.28 ,0.17 ,,
512.78 ,0.33 ,0.22 ,0.25 ,,
489.74 ,0.33 ,0.25 ,0.33 ,,
548.59 ,0.30 ,0.38 ,0.42 ,,
559.10 ,0.28 ,0.38 ,0.42 ,,
571.72 ,0.25 ,0.38 ,0.42 ,,
540.19 ,0.23 ,0.51 ,0.42 ,,
506.56 ,0.23 ,0.51 ,0.42 ,,
491.84 ,0.20 ,0.55 ,0.33 ,,
453.94 ,0.20 ,0.60 ,0.33 ,,
438.05 ,0.20 ,0.60 ,0.33 ,,
417.45 ,0.20 ,0.60 ,0.33 ,,
414.00 ,0.20 ,0.66 ,0.33 ,,
396.60 ,0.20 ,0.66 ,0.33 ,,
374.82 ,0.20 ,0.66 ,0.33 ,,
375.46 ,0.20 ,0.66 ,0.25 ,,
416.17 ,0.20 ,0.66 ,0.25 ,,
422.47 ,0.20 ,0.72 ,0.33 ,,
443.49 ,0.20 ,0.72 ,0.33 ,,
481.95 ,0.23 ,0.66 ,0.42 ,,
462.42 ,0.25 ,0.61 ,0.42 ,,
462.42 ,0.28 ,0.56 ,0.42 ,,
475.03 ,0.33 ,0.47 ,0.42 ,,
477.14 ,0.35 ,0.43 ,0.33 ,,
468.65 ,0.38 ,0.39 ,0.42 ,,
463.69 ,0.38 ,0.39 ,0.42 ,,
482.61 ,0.38 ,0.44 ,0.42 ,,
522.54 ,0.35 ,0.47 ,0.42 ,,
565.35 ,0.33 ,0.52 ,0.42 ,,
565.44 ,0.28 ,0.56 ,0.50 ,,
553.08 ,0.28 ,0.56 ,0.50 ,,
507.44 ,0.25 ,0.61 ,0.33 ,,
523.36 ,0.25 ,0.67 ,0.42 ,,
405.47 ,0.25 ,0.61 ,0.42 ,,
370.63 ,0.25 ,0.61 ,0.33 ,,
348.92 ,0.25 ,0.67 ,0.33 ,,
355.22 ,0.25 ,0.67 ,0.33 ,,
346.81 ,0.23 ,0.72 ,0.25 ,,
336.30 ,0.25 ,0.67 ,0.33 ,,
372.03 ,0.23 ,0.72 ,0.25 ,,
376.24 ,0.23 ,0.72 ,0.25 ,,
363.62 ,0.23 ,0.72 ,0.25 ,,
401.40 ,0.23 ,0.72 ,0.33 ,,
439.30 ,0.25 ,0.67 ,0.25 ,,
439.30 ,0.30 ,0.56 ,0.42 ,,
460.32 ,0.33 ,0.52 ,0.42 ,,
483.43 ,0.35 ,0.47 ,0.33 ,,
464.51 ,0.38 ,0.44 ,0.33 ,,
481.33 ,0.40 ,0.39 ,0.33 ,,
481.33 ,0.40 ,0.39 ,0.33 ,,
487.63 ,0.40 ,0.36 ,0.33 ,,
487.57 ,0.40 ,0.39 ,0.33 ,,
500.25 ,0.35 ,0.47 ,0.42 ,,
531.78 ,0.33 ,0.52 ,0.42 ,,
531.78 ,0.30 ,0.61 ,0.42 ,,
500.18 ,0.28 ,0.67 ,0.33 ,,
522.13 ,0.28 ,0.67 ,0.25 ,,
442.68 ,0.28 ,0.67 ,0.25 ,,
399.80 ,0.28 ,0.72 ,0.17 ,,
368.21 ,0.28 ,0.72 ,0.25 ,,
360.28 ,0.25 ,0.78 ,0.17 ,,
361.91 ,0.28 ,0.78 ,0.25 ,,
335.85 ,0.28 ,0.78 ,0.25 ,,
359.42 ,0.28 ,0.78 ,0.25 ,,
383.92 ,0.28 ,0.85 ,0.25 ,,
410.24 ,0.28 ,0.85 ,0.25 ,,
457.08 ,0.28 ,0.85 ,0.33 ,,
485.54 ,0.30 ,0.79 ,0.33 ,,
514.67 ,0.30 ,0.85 ,0.33 ,,
508.68 ,0.33 ,0.79 ,0.25 ,,
510.75 ,0.33 ,0.85 ,0.33 ,,
496.04 ,0.35 ,0.79 ,0.33 ,,
519.16 ,0.38 ,0.68 ,0.33 ,,
500.25 ,0.38 ,0.62 ,0.42 ,,
491.77 ,0.38 ,0.56 ,0.33 ,,
514.96 ,0.35 ,0.79 ,0.33 ,,
557.07 ,0.35 ,0.72 ,0.25 ,,
568.37 ,0.33 ,0.79 ,0.25 ,,
587.29 ,0.33 ,0.79 ,0.33 ,,
563.25 ,0.30 ,0.85 ,0.25 ,,
575.91 ,0.30 ,0.85 ,0.25 ,,
496.04 ,0.30 ,0.85 ,0.25 ,,
441.33 ,0.30 ,0.92 ,0.25 ,,
395.16 ,0.30 ,0.92 ,0.25 ,,
388.85 ,0.30 ,0.92 ,0.33 ,,
374.14 ,0.30 ,0.92 ,0.42 ,,
376.24 ,0.30 ,0.92 ,0.42 ,,
405.67 ,0.33 ,0.85 ,0.50 ,,
420.38 ,0.33 ,0.85 ,0.42 ,,
447.70 ,0.33 ,0.85 ,0.58 ,,
523.37 ,0.33 ,0.93 ,0.50 ,,
586.42 ,0.35 ,0.86 ,0.42 ,,
582.22 ,0.35 ,0.93 ,0.50 ,,
575.91 ,0.38 ,0.86 ,0.42 ,,
598.95 ,0.35 ,0.93 ,0.50 ,,
575.83 ,0.35 ,0.93 ,0.58 ,,
563.22 ,0.35 ,0.93 ,0.58 ,,
548.59 ,0.35 ,0.86 ,0.58 ,,
563.31 ,0.35 ,0.86 ,0.67 ,,
554.21 ,0.35 ,0.86 ,0.50 ,,
608.36 ,0.35 ,0.86 ,0.58 ,,
595.05 ,0.35 ,0.86 ,0.58 ,,
563.33 ,0.35 ,0.86 ,0.58 ,,
545.59 ,0.35 ,0.86 ,0.50 ,,
556.92 ,0.35 ,0.86 ,0.42 ,,
521.25 ,0.35 ,0.86 ,0.33 ,,
470.82 ,0.33 ,0.93 ,0.25 ,,
420.44 ,0.33 ,0.93 ,0.25 ,,
394.64 ,0.33 ,0.93 ,0.33 ,,
387.41 ,0.33 ,0.93 ,0.25 ,,
386.69 ,0.33 ,0.85 ,0.33 ,,
403.50 ,0.30 ,0.92 ,0.33 ,,
430.82 ,0.30 ,0.92 ,0.42 ,,
437.13 ,0.30 ,0.92 ,0.42 ,,
489.74 ,0.30 ,0.92 ,0.33 ,,
531.85 ,0.33 ,0.85 ,0.33 ,,
500.32 ,0.33 ,0.93 ,0.33 ,,
506.55 ,0.33 ,0.93 ,0.25 ,,
527.50 ,0.33 ,0.93 ,0.33 ,,
546.41 ,0.33 ,0.93 ,0.33 ,,
512.78 ,0.33 ,0.93 ,0.33 ,,
498.07 ,0.33 ,0.93 ,0.42 ,,
489.67 ,0.33 ,0.93 ,0.33 ,,
498.22 ,0.33 ,0.93 ,0.33 ,,
531.85 ,0.33 ,0.93 ,0.33 ,,
540.26 ,0.33 ,0.93 ,0.33 ,,
538.00 ,0.33 ,0.85 ,0.33 ,,
533.42 ,0.33 ,0.85 ,0.42 ,,
540.11 ,0.33 ,0.85 ,0.25 ,,
481.26 ,0.33 ,0.85 ,0.17 ,,
456.48 ,0.33 ,0.85 ,0.17 ,,
425.02 ,0.33 ,0.85 ,0.17 ,,
398.17 ,0.30 ,0.92 ,0.08 ,,
377.52 ,0.33 ,0.85 ,0.08 ,,
371.21 ,0.33 ,0.85 ,0.08 ,,
401.42 ,0.30 ,0.85 ,0.17 ,,
395.34 ,0.30 ,0.85 ,0.00 ,,
467.22 ,0.30 ,0.92 ,0.00 ,,
527.12 ,0.30 ,0.92 ,0.08 ,,
574.76 ,0.33 ,0.85 ,0.08 ,,
589.08 ,0.35 ,0.86 ,0.08 ,,
562.70 ,0.38 ,0.79 ,0.17 ,,
552.71 ,0.40 ,0.79 ,0.08 ,,
565.03 ,0.43 ,0.68 ,0.00 ,,
514.59 ,0.43 ,0.62 ,0.17 ,,
479.81 ,0.45 ,0.62 ,0.25 ,,
504.45 ,0.43 ,0.62 ,0.33 ,,
487.71 ,0.45 ,0.53 ,0.25 ,,
527.65 ,0.43 ,0.62 ,0.25 ,,
540.26 ,0.43 ,0.57 ,0.25 ,,
554.82 ,0.40 ,0.68 ,0.25 ,,
523.29 ,0.38 ,0.74 ,0.25 ,,
546.41 ,0.38 ,0.68 ,0.17 ,,
491.77 ,0.38 ,0.56 ,0.33 ,,
449.74 ,0.35 ,0.62 ,0.17 ,,
422.48 ,0.33 ,0.67 ,0.25 ,,
416.23 ,0.33 ,0.67 ,0.33 ,,
386.80 ,0.30 ,0.72 ,0.25 ,,
401.46 ,0.30 ,0.72 ,0.17 ,,
418.28 ,0.30 ,0.79 ,0.25 ,,
455.22 ,0.28 ,0.85 ,0.42 ,,
442.61 ,0.28 ,0.85 ,0.25 ,,
522.05 ,0.28 ,0.92 ,0.33 ,,
529.75 ,0.30 ,0.85 ,0.25 ,,
533.96 ,0.30 ,0.85 ,0.33 ,,
559.18 ,0.30 ,0.85 ,0.33 ,,
533.80 ,0.30 ,0.85 ,0.33 ,,
542.23 ,0.30 ,0.85 ,0.33 ,,
516.99 ,0.33 ,0.79 ,0.33 ,,
523.36 ,0.33 ,0.72 ,0.33 ,,
494.35 ,0.33 ,0.72 ,0.33 ,,
500.32 ,0.33 ,0.72 ,0.33 ,,
535.98 ,0.33 ,0.72 ,0.42 ,,
546.50 ,0.33 ,0.72 ,0.33 ,,
533.80 ,0.30 ,0.79 ,0.33 ,,
521.19 ,0.30 ,0.79 ,0.33 ,,
527.50 ,0.30 ,0.85 ,0.33 ,,
481.33 ,0.28 ,0.92 ,0.33 ,,
435.09 ,0.30 ,0.79 ,0.25 ,,
407.82 ,0.28 ,0.92 ,0.25 ,,
395.15 ,0.28 ,0.85 ,0.33 ,,
405.66 ,0.28 ,0.85 ,0.33 ,,
374.08 ,0.28 ,0.85 ,0.50 ,,
405.60 ,0.25 ,0.92 ,0.50 ,,
403.50 ,0.25 ,0.85 ,0.42 ,,
418.27 ,0.25 ,0.85 ,0.42 ,,
462.41 ,0.23 ,0.92 ,0.42 ,,
491.84 ,0.23 ,0.85 ,0.42 ,,
493.95 ,0.25 ,0.85 ,0.50 ,,
500.25 ,0.25 ,0.85 ,0.33 ,,
500.25 ,0.25 ,0.78 ,0.42 ,,
520.37 ,0.25 ,0.78 ,0.42 ,,
474.56 ,0.25 ,0.72 ,0.33 ,,
474.62 ,0.25 ,0.72 ,0.42 ,,
472.94 ,0.25 ,0.72 ,0.50 ,,
525.82 ,0.23 ,0.78 ,0.42 ,,
555.84 ,0.23 ,0.78 ,0.42 ,,
568.60 ,0.23 ,0.78 ,0.25 ,,
580.58 ,0.23 ,0.78 ,0.42 ,,
582.90 ,0.23 ,0.72 ,0.42 ,,
575.75 ,0.23 ,0.72 ,0.33 ,,
489.44 ,0.23 ,0.72 ,0.42 ,,
442.68 ,0.20 ,0.78 ,0.42 ,,
422.29 ,0.20 ,0.78 ,0.42 ,,
367.83 ,0.20 ,0.78 ,0.42 ,,
361.53 ,0.20 ,0.72 ,0.42 ,,
364.64 ,0.18 ,0.78 ,0.42 ,,
378.34 ,0.18 ,0.78 ,0.33 ,,
399.35 ,0.18 ,0.71 ,0.25 ,,
405.66 ,0.18 ,0.71 ,0.25 ,,
443.43 ,0.18 ,0.78 ,0.25 ,,
498.15 ,0.20 ,0.72 ,0.33 ,,
481.34 ,0.25 ,0.67 ,0.33 ,,
466.62 ,0.28 ,0.56 ,0.42 ,,
456.04 ,0.33 ,0.47 ,0.42 ,,
439.29 ,0.33 ,0.43 ,0.42 ,,
464.51 ,0.35 ,0.47 ,0.33 ,,
428.78 ,0.35 ,0.39 ,0.42 ,,
447.64 ,0.35 ,0.25 ,0.50 ,,
472.85 ,0.33 ,0.28 ,0.58 ,,
472.92 ,0.30 ,0.38 ,0.42 ,,
512.86 ,0.30 ,0.47 ,0.33 ,,
506.08 ,0.30 ,0.43 ,0.33 ,,
501.53 ,0.28 ,0.51 ,0.25 ,,
481.66 ,0.28 ,0.51 ,0.25 ,,
443.50 ,0.28 ,0.51 ,0.25 ,,
426.68 ,0.28 ,0.56 ,0.25 ,,
369.56 ,0.25 ,0.61 ,0.33 ,,
365.78 ,0.25 ,0.61 ,0.25 ,,
353.12 ,0.23 ,0.72 ,0.25 ,,
353.12 ,0.25 ,0.67 ,0.25 ,,
376.24 ,0.23 ,0.72 ,0.25 ,,
399.30 ,0.23 ,0.72 ,0.25 ,,
411.91 ,0.20 ,0.72 ,0.17 ,,
447.70 ,0.23 ,0.78 ,0.17 ,,
477.14 ,0.28 ,0.51 ,0.33 ,,
489.81 ,0.33 ,0.43 ,0.42 ,,
521.34 ,0.35 ,0.36 ,0.50 ,,
525.46 ,0.38 ,0.25 ,0.67 ,,
510.75 ,0.40 ,0.23 ,0.50 ,,
508.58 ,0.38 ,0.32 ,0.67 ,,
487.57 ,0.40 ,0.32 ,0.67 ,,
487.57 ,0.38 ,0.39 ,0.58 ,,
504.45 ,0.38 ,0.39 ,0.58 ,,
508.65 ,0.38 ,0.39 ,0.58 ,,
546.57 ,0.35 ,0.47 ,0.50 ,,
542.36 ,0.33 ,0.56 ,0.58 ,,
527.58 ,0.33 ,0.56 ,0.50 ,,
521.19 ,0.33 ,0.61 ,0.58 ,,
466.55 ,0.33 ,0.61 ,0.50 ,,
426.62 ,0.33 ,0.67 ,0.33 ,,
395.10 ,0.33 ,0.72 ,0.33 ,,
372.84 ,0.33 ,0.72 ,0.25 ,,
348.82 ,0.30 ,0.79 ,0.25 ,,
374.57 ,0.30 ,0.79 ,0.25 ,,
371.40 ,0.30 ,0.79 ,0.33 ,,
400.69 ,0.30 ,0.85 ,0.33 ,,
409.79 ,0.30 ,0.85 ,0.33 ,,
502.71 ,0.30 ,0.85 ,0.42 ,,
586.42 ,0.30 ,0.85 ,0.33 ,,
582.22 ,0.30 ,0.85 ,0.33 ,,
575.91 ,0.33 ,0.85 ,0.33 ,,
598.95 ,0.33 ,0.79 ,0.17 ,,
575.83 ,0.33 ,0.79 ,0.08 ,,
563.22 ,0.33 ,0.85 ,0.25 ,,
548.59 ,0.30 ,0.85 ,0.17 ,,
563.31 ,0.33 ,0.79 ,0.25 ,,
554.21 ,0.35 ,0.67 ,0.25 ,,
608.36 ,0.33 ,0.72 ,0.33 ,,
595.05 ,0.33 ,0.72 ,0.25 ,,
563.33 ,0.33 ,0.72 ,0.33 ,,
545.59 ,0.30 ,0.79 ,0.42 ,,
556.92 ,0.30 ,0.79 ,0.50 ,,
521.25 ,0.30 ,0.72 ,0.33 ,,
470.82 ,0.28 ,0.78 ,0.50 ,,
420.44 ,0.28 ,0.78 ,0.33 ,,
394.64 ,0.28 ,0.72 ,0.33 ,,
387.41 ,0.25 ,0.78 ,0.42 ,,
386.69 ,0.23 ,0.85 ,0.33 ,,
403.50 ,0.25 ,0.78 ,0.42 ,,
430.82 ,0.25 ,0.78 ,0.50 ,,
437.13 ,0.25 ,0.78 ,0.42 ,,
489.74 ,0.25 ,0.78 ,0.42 ,,
531.85 ,0.28 ,0.72 ,0.50 ,,
500.32 ,0.28 ,0.67 ,0.42 ,,
506.55 ,0.30 ,0.52 ,0.58 ,,
527.50 ,0.33 ,0.39 ,0.33 ,,
546.41 ,0.35 ,0.39 ,0.42 ,,
543.25 ,0.35 ,0.32 ,0.58 ,,
523.13 ,0.35 ,0.25 ,0.58 ,,
484.47 ,0.35 ,0.25 ,0.50 ,,
512.86 ,0.33 ,0.25 ,0.58 ,,
531.70 ,0.30 ,0.31 ,0.50 ,,
567.43 ,0.28 ,0.31 ,0.42 ,,
559.02 ,0.25 ,0.38 ,0.33 ,,
538.08 ,0.25 ,0.41 ,0.33 ,,
548.59 ,0.23 ,0.46 ,0.42 ,,
498.14 ,0.23 ,0.46 ,0.25 ,,
462.42 ,0.23 ,0.41 ,0.33 ,,
441.40 ,0.23 ,0.46 ,0.25 ,,
386.75 ,0.23 ,0.46 ,0.33 ,,
378.28 ,0.23 ,0.46 ,0.33 ,,
388.79 ,0.23 ,0.51 ,0.17 ,,
397.20 ,0.23 ,0.51 ,0.33 ,,
445.60 ,0.23 ,0.51 ,0.42 ,,
454.01 ,0.23 ,0.51 ,0.25 ,,
538.16 ,0.23 ,0.55 ,0.25 ,,
573.90 ,0.25 ,0.51 ,0.25 ,,
582.54 ,0.25 ,0.46 ,0.25 ,,
585.70 ,0.28 ,0.46 ,0.33 ,,
594.02 ,0.28 ,0.43 ,0.33 ,,
601.05 ,0.28 ,0.38 ,0.42 ,,
598.56 ,0.28 ,0.34 ,0.42 ,,
563.67 ,0.28 ,0.34 ,0.42 ,,
552.80 ,0.28 ,0.34 ,0.42 ,,
