power,temperature,humidity,speed
572.28,0.29 ,0.86 ,0.23 
592.49,0.29 ,0.86 ,0.15 
580.27,0.32 ,0.79 ,0.31 
610.72,0.32 ,0.79 ,0.23 
521.29,0.32 ,0.86 ,0.23 
527.45,0.32 ,0.79 ,0.31 
518.16,0.32 ,0.79 ,0.23 
527.55,0.32 ,0.79 ,0.23 
592.49,0.29 ,0.86 ,0.23 
574.54,0.29 ,0.86 ,0.23 
552.88,0.29 ,0.86 ,0.15 
523.5,0.29 ,0.79 ,0.15 
496.4,0.29 ,0.79 ,0.31 
446.28,0.26 ,0.79 ,0.15 
422.32,0.26 ,0.79 ,0.15 
414.41,0.24 ,0.85 ,0.08 
381.05,0.24 ,0.93 ,0.08 
387.86,0.24 ,0.85 ,0.08 
388.99,0.24 ,0.93 ,0.08 
417.23,0.24 ,0.85 ,0.08 
425.22,0.26 ,0.86 ,0.08 
481.04,0.26 ,0.86 ,0.15 
481.04,0.32 ,0.73 ,0.15 
455.67,0.34 ,0.73 ,0.23 
489.03,0.39 ,0.63 ,0.31 
226.35,0.42 ,0.63 ,0.31 
490.44,0.47 ,0.53 ,0.31 
491.54,0.50 ,0.44 ,0.23 
