year,month,day,hour,power consumption,temperature,humidity,speed(KM/H)
2013,9,28,13,868.55,25,57,14.4
2013,9,28,14,878.48,23,65,18.0
2013,9,28,15,882.53,23,69,14.4
2013,9,28,16,902.5,23,73,14.4
2013,9,28,17,1002.52,22,78,14.4
2013,9,28,18,710.82,21,83,14.4
2013,9,28,19,668.96,21,83,14.4
2013,9,28,20,634.94,21,78,10.8
2013,9,28,21,616.97,21,78,10.8
2013,9,28,22,537.1,20,83,18.0
2013,9,28,23,744.76,20,83,10.8
2013,9,29,0,646.92,20,78,7.2
2013,9,29,1,451.3,20,83,10.8
2013,9,29,2,504.22,20,83,10.8
2013,9,29,3,467.22,20,83,10.8
2013,9,29,4,421.3,20,83,10.8
2013,9,29,5,828.79,20,83,14.4
2013,9,29,6,760.73,20,83,14.4
2013,9,29,7,732.06,20,83,14.4
2013,9,29,8,513.14,21,78,10.8
2013,9,29,9,535.11,22,73,14.4
2013,9,29,10,778.7,23,69,14.4
2013,9,29,11,904.49,23,69,10.8
2013,9,29,12,888.69,25,61,14.4
2013,9,29,13,764.73,24,61,14.4
2013,9,29,14,539.1,24,61,14.4
2013,9,29,15,718.87,26,54,14.4
2013,9,29,16,827.23,25,54,14.4
2013,9,29,17,792.68,24,57,14.4
2013,9,29,18,768.72,23,65,10.8
2013,9,29,19,776.71,23,69,14.4
2013,9,29,20,726.79,22,73,14.4
2013,9,29,21,750.96,21,83,10.8
2013,9,29,22,712.81,21,83,10.8
2013,9,29,23,650.92,20,88,10.8
2013,9,30,0,599,20,83,10.8
2013,9,30,1,561.06,20,83,7.2
2013,9,30,2,555.07,19,88,7.2
2013,9,30,3,561.06,20,88,10.8
2013,9,30,4,571.05,20,88,14.4
2013,9,30,5,591.07,19,88,10.8
2013,9,30,6,624.96,19,94,10.8
2013,9,30,7,728.92,21,83,10.8
2013,9,30,8,790.68,22,78,14.4
2013,9,30,9,816.64,25,65,21.6
2013,9,30,10,824.63,25,65,18.0
2013,9,30,11,842.6,26,61,21.6
2013,9,30,12,828.62,26,57,21.6
2013,9,30,13,790.68,27,54,18.0
2013,9,30,14,500.34,27,54,25.2
2013,9,30,15,577.04,27,48,18.0
2013,9,30,16,734.78,26,54,25.2
2013,9,30,17,876.54,25,57,21.6
2013,9,30,18,790.68,24,57,21.6
2013,9,30,19,780.7,23,65,18.0
2013,9,30,20,770.72,23,65,18.0
2013,9,30,21,762.73,22,69,14.4
2013,9,30,22,702.96,22,69,18.0
2013,9,30,23,441.41,20,78,14.4
2013,10,1,0,387.35,21,73,14.4
2013,10,1,1,403.33,20,78,10.8
2013,10,1,2,387.35,19,83,10.8
2013,10,1,3,411.31,19,83,10.8
2013,10,1,4,403.38,19,83,7.2
2013,10,1,5,419.3,19,83,7.2
2013,10,1,6,840.6,19,83,7.2
2013,10,1,7,758.89,21,83,7.2
2013,10,1,8,818.64,23,73,10.8
2013,10,1,9,812.65,25,61,10.8
2013,10,1,10,610.98,24,61,14.4
2013,10,1,11,606.99,26,51,10.8
2013,10,1,12,878.54,25,57,14.4
2013,10,1,13,808.72,27,48,10.8
2013,10,1,14,622.96,27,48,7.2
2013,10,1,15,537.1,25,50,10.8
2013,10,1,16,960.59,26,44,14.4
2013,10,1,17,914.48,26,44,14.4
2013,10,1,18,922.46,24,50,10.8
2013,10,1,19,908.49,24,65,10.8
2013,10,1,20,903.6,23,69,14.4
2013,10,1,21,882.61,23,69,7.2
2013,10,1,22,822.63,22,69,3.6
2013,10,1,23,651.03,21,73,7.2
2013,10,2,0,427.29,20,83,7.2
2013,10,2,1,377.37,20,83,10.8
2013,10,2,2,379.37,20,83,10.8
2013,10,2,3,385.36,20,83,10.8
2013,10,2,4,405.32,19,83,10.8
2013,10,2,5,740.28,19,83,14.4
2013,10,2,6,784.69,19,88,14.4
2013,10,2,7,780.7,20,83,14.4
2013,10,2,8,782.85,22,78,18.0
2013,10,2,9,828.62,23,69,21.6
2013,10,2,10,856.57,24,65,21.6
2013,10,2,11,872.62,25,57,25.2
2013,10,2,12,854.58,25,61,28.8
2013,10,2,13,826.62,26,57,25.2
2013,10,2,14,870.55,26,57,28.8
2013,10,2,15,916.47,22,83,28.8
2013,10,2,16,878.54,22,69,32.4
2013,10,2,17,888.52,22,57,36.0
2013,10,2,18,900.5,21,53,36.0
2013,10,2,19,890.76,20,60,28.8
2013,10,2,20,882.53,20,60,28.8
2013,10,2,21,796.67,19,64,18.0
2013,10,2,22,738.77,19,64,18.0
2013,10,2,23,495.17,19,60,18.0
2013,10,3,0,431.28,17,63,10.8
2013,10,3,1,389.35,16,72,10.8
2013,10,3,2,393.34,17,68,10.8
2013,10,3,3,400.8,16,72,10.8
2013,10,3,4,411.31,16,72,14.4
2013,10,3,5,604.99,16,72,10.8
2013,10,3,6,768.72,16,72,14.4
2013,10,3,7,728.79,18,68,10.8
2013,10,3,8,519.13,20,60,18.0
2013,10,3,9,501.16,22,46,28.8
2013,10,3,10,555.07,23,47,25.2
2013,10,3,11,778.7,22,53,18.0
2013,10,3,12,808.54,24,41,21.6
2013,10,3,13,525.12,24,44,25.2
2013,10,3,14,501.16,23,47,21.6
2013,10,3,15,509.15,24,44,21.6
2013,10,3,16,565.06,23,44,21.6
2013,10,3,17,946.42,23,44,18.0
2013,10,3,18,836.67,22,46,21.6
2013,10,3,19,840.6,21,49,14.4
2013,10,3,20,808.65,21,49,18.0
2013,10,3,21,790.68,20,56,14.4
2013,10,3,22,738.77,19,60,10.8
2013,10,3,23,601.11,18,68,10.8
2013,10,4,0,427.29,17,72,10.8
2013,10,4,1,415.31,17,72,7.2
2013,10,4,2,333.44,17,77,10.8
2013,10,4,3,325.51,17,72,7.2
2013,10,4,4,347.42,16,82,7.2
2013,10,4,5,347.42,16,77,0
2013,10,4,6,696.84,16,82,7.2
2013,10,4,7,740.77,18,77,7.2
2013,10,4,8,459.23,21,68,10.8
2013,10,4,9,495.55,22,57,21.6
2013,10,4,10,511.15,24,47,21.6
2013,10,4,11,680.93,24,50,18.0
2013,10,4,12,838.6,24,50,18.1
2013,10,4,13,772.71,25,47,14.4
2013,10,4,14,748.75,25,41,18.0
2013,10,4,15,646.92,25,41,21.6
2013,10,4,16,499.24,24,47,18.0
2013,10,4,17,523.13,23,50,21.6
2013,10,4,18,559.07,22,57,18.0
2013,10,4,19,848.32,22,57,14.4
2013,10,4,20,599,21,60,14.4
2013,10,4,21,503.16,21,60,18.0
2013,10,4,22,531.11,21,60,10.8
2013,10,4,23,722.8,20,68,10.8
2013,10,5,0,435.32,20,68,10.8
2013,10,5,1,377.37,18,77,10.8
2013,10,5,2,369.44,17,82,7.2
2013,10,5,3,403.33,18,77,10.8
2013,10,5,4,385.36,17,82,7.2
2013,10,5,5,664.89,17,88,10.8
2013,10,5,6,722.8,17,88,7.2
2013,10,5,7,700.83,19,88,7.2
2013,10,5,8,479.26,22,73,14.4
2013,10,5,9,511.15,24,65,21.6
2013,10,5,10,732.78,24,69,21.6
2013,10,5,11,889.93,25,65,21.6
2013,10,5,12,641.87,25,61,21.6
2013,10,5,13,515.14,25,65,25.2
2013,10,5,14,559.07,25,65,28.8
2013,10,5,15,555.07,24,69,21.6
2013,10,5,16,914.59,24,69,28.8
2013,10,5,17,932.45,23,69,21.6
2013,10,5,18,888.52,23,69,25.2
2013,10,5,19,898.5,23,69,25.2
2013,10,5,20,858.74,22,73,21.6
2013,10,5,21,577.04,22,78,21.6
2013,10,5,22,497.17,22,78,18.0
2013,10,5,23,437.33,22,83,18.0
2013,10,6,0,401.33,22,83,18.0
2013,10,6,1,630.09,22,88,18.0
2013,10,6,2,654.91,22,88,18.0
2013,10,6,3,367.39,22,88,21.6
2013,10,6,4,375.37,23,88,18.0
2013,10,6,5,403.44,23,88,14.4
2013,10,6,6,630.95,23,88,21.6
2013,10,6,7,816.64,23,88,21.6
2013,10,6,8,597,23,88,21.6
2013,10,6,9,425.29,23,88,25.2
2013,10,6,10,483.19,23,88,28.8
2013,10,6,11,479.2,23,94,21.6
2013,10,6,12,483.19,23,94,21.6
2013,10,6,13,499.24,24,89,18.0
2013,10,6,14,467.22,24,89,25.2
2013,10,6,15,920.47,24,89,21.6
2013,10,6,16,950.61,25,83,25.2
2013,10,6,17,728.79,25,83,25.2
2013,10,6,18,646.92,25,83,25.2
2013,10,6,19,599,25,83,25.2
2013,10,6,20,587.02,25,83,21.6
2013,10,6,21,642.93,25,83,25.2
2013,10,6,22,895.36,25,83,32.4
2013,10,6,23,616.97,25,83,25.2
2013,10,7,0,447.33,25,83,28.8
2013,10,7,1,790.68,24,89,21.6
2013,10,7,2,469.22,24,89,21.6
2013,10,7,3,387.35,24,89,21.6
2013,10,7,4,397.34,24,89,25.2
2013,10,7,5,529.12,24,89,21.6
2013,10,7,6,824.68,24,89,21.6
2013,10,7,7,830.62,25,83,18.0
2013,10,7,8,556.11,25,89,28.8
2013,10,7,9,515.14,25,89,21.6
2013,10,7,10,682.97,24,94,25.2
2013,10,7,11,952.41,25,83,25.2
2013,10,7,12,930.52,25,89,21.6
2013,10,7,13,874.54,24,94,21.6
2013,10,7,14,595.01,24,89,21.6
2013,10,7,15,533.11,24,89,28.8
2013,10,7,16,513.14,24,89,25.2
2013,10,7,17,910.48,24,89,25.2
2013,10,7,18,1004.33,24,89,21.6
2013,10,7,19,896.51,23,88,28.8
2013,10,7,20,631.02,22,94,32.4
2013,10,7,21,630.95,23,94,18.0
2013,10,7,22,627.06,22,94,28.8
2013,10,7,23,792.68,22,94,21.6
2013,10,8,0,415.31,22,94,14.4
2013,10,8,1,347.42,23,94,14.4
2013,10,8,2,353.41,22,94,21.6
2013,10,8,3,355.41,22,94,25.2
2013,10,8,4,341.43,21,94,28.8
2013,10,8,5,356.28,21,94,25.2
2013,10,8,6,722.94,21,94,28.8
2013,10,8,7,668.89,21,94,36.0
2013,10,8,8,489.18,21,94,36.0
2013,10,8,9,548.15,21,94,32.4
2013,10,8,10,610.98,21,94,28.8
2013,10,8,11,606.99,21,88,36.0
2013,10,8,12,878.54,21,88,36.0
2013,10,8,13,249.65,21,88,32.4
2013,10,8,14,622.96,20,94,25.2
2013,10,8,15,537.1,20,94,21.6
2013,10,8,16,960.59,20,94,21.6
2013,10,8,17,914.48,20,94,18.0
2013,10,8,18,922.46,20,94,14.4
2013,10,8,19,908.49,20,88,18.0
2013,10,8,20,903.6,20,94,14.4
2013,10,8,21,882.61,20,94,14.4
2013,10,8,22,822.63,20,94,14.4
2013,10,8,23,651.03,20,94,10.8
2013,10,9,0,427.29,20,94,10.8
2013,10,9,1,377.37,20,94,14.4
2013,10,9,2,379.37,20,94,14.4
2013,10,9,3,385.36,20,94,10.8
2013,10,9,4,405.32,20,94,7.2
2013,10,9,5,740.28,20,94,10.8
2013,10,9,6,784.69,20,94,7.2
2013,10,9,7,780.7,20,94,7.2
2013,10,9,8,782.85,21,88,14.4
2013,10,9,9,828.62,22,88,10.8
2013,10,9,10,856.57,23,73,14.4
2013,10,9,11,251.65,24,69,14.4
2013,10,9,12,940.63,26,57,14.4
2013,10,9,13,722.8,24,69,14.4
2013,10,9,14,557.07,26,54,10.8
2013,10,9,15,543.09,25,61,7.2
2013,10,9,16,856.57,25,57,7.2
2013,10,9,17,952.41,25,57,10.8
2013,10,9,18,834.61,24,69,10.8
2013,10,9,19,583.03,23,73,14.4
2013,10,9,20,571.73,23,69,10.8
2013,10,9,21,610.98,23,73,7.2
2013,10,9,22,898.5,23,73,3.6
2013,10,9,23,778.7,23,73,3.6
2013,10,10,0,547.09,23,73,7.2
2013,10,10,1,427.35,22,78,3.6
2013,10,10,2,423.35,22,78,3.6
2013,10,10,3,413.31,22,78,0
2013,10,10,4,445.26,21,88,0
2013,10,10,5,634.94,22,83,0
2013,10,10,6,870.55,22,83,0
2013,10,10,7,826.62,22,88,0
2013,10,10,8,549.08,23,83,7.2
2013,10,10,9,563.06,25,74,7.2
2013,10,10,10,936.44,27,65,7.2
2013,10,10,11,944.5,28,58,3.6
2013,10,10,12,920.47,27,61,7.2
2013,10,10,13,834.61,29,55,7.2
2013,10,10,14,569.14,28,58,10.8
2013,10,10,15,563.06,27,61,10.8
2013,10,10,16,888.04,28,54,7.2
2013,10,10,17,986.36,27,58,10.8
2013,10,10,18,922.46,25,69,7.2
2013,10,10,19,587.1,25,69,7.2
2013,10,10,20,571.05,24,73,10.8
2013,10,10,21,579.03,23,83,10.8
2013,10,10,22,860.73,22,83,7.2
2013,10,10,23,802.66,22,83,7.2
2013,10,11,0,455.24,21,88,7.2
2013,10,11,1,439.27,21,88,7.2
2013,10,11,2,431.74,21,94,3.6
2013,10,11,3,425.29,21,88,0
2013,10,11,4,686.73,20,94,0
2013,10,11,5,850.76,20,94,0
2013,10,11,6,806.66,20,94,0
2013,10,11,7,690.85,20,94,3.6
2013,10,11,8,563.06,23,88,3.6
2013,10,11,9,912.48,25,74,14.4
2013,10,11,10,984.43,26,65,14.4
2013,10,11,11,918.47,27,48,18.0
2013,10,11,12,958.4,28,39,18.0
2013,10,11,13,912.48,28,30,18.0
2013,10,11,14,666.89,28,37,18.0
2013,10,11,15,553.08,27,39,21.6
2013,10,11,16,616.97,27,39,18.0
2013,10,11,17,974.38,25,47,14.4
2013,10,11,18,886.52,24,53,18.0
2013,10,11,19,597.08,23,50,14.4
2013,10,11,20,589.11,22,57,10.8
2013,10,11,21,585.02,22,53,10.8
2013,10,11,22,677.89,22,53,7.2
2013,10,11,23,698.84,22,57,7.2
2013,10,12,0,425.29,22,57,10.8
2013,10,12,1,353.41,21,60,3.6
2013,10,12,2,349.42,20,68,7.2
2013,10,12,3,341.43,20,68,7.2
2013,10,12,4,371.44,19,68,3.6
2013,10,12,5,375.37,18,77,3.6
2013,10,12,6,772.71,17,82,3.6
2013,10,12,7,826.78,20,78,3.6
2013,10,12,8,890.52,23,61,14.4
2013,10,12,9,897.43,24,53,18.0
2013,10,12,10,896.58,26,44,18.0
2013,10,12,11,892.51,27,37,21.6
2013,10,12,12,894.51,27,37,18.0
2013,10,12,13,870.55,28,32,18.0
2013,10,12,14,890.52,27,32,18.0
2013,10,12,15,918.47,27,30,21.6
2013,10,12,16,948.42,26,34,21.6
2013,10,12,17,968.39,24,44,21.6
2013,10,12,18,934.44,23,53,18.0
2013,10,12,19,944.5,22,60,14.4
2013,10,12,20,894.51,22,60,10.8
2013,10,12,21,876.71,22,60,10.8
2013,10,12,22,766.72,21,68,10.8
2013,10,12,23,503.16,21,68,7.2
2013,10,13,0,481.2,20,68,3.6
2013,10,13,1,459.23,20,68,7.2
2013,10,13,2,441.26,19,78,7.2
2013,10,13,3,435.27,19,73,7.2
2013,10,13,4,455.29,19,78,3.6
2013,10,13,5,727.42,18,83,0
2013,10,13,6,780.7,17,82,0
2013,10,13,7,782.7,20,83,3.6
2013,10,13,8,826.62,23,61,18.0
2013,10,13,9,744.76,24,57,18.0
2013,10,13,10,589.02,25,50,21.6
2013,10,13,11,595.01,25,50,21.6
2013,10,13,12,778.77,26,47,18.0
2013,10,13,13,944.43,26,47,14.4
2013,10,13,14,912.48,27,45,18.0
2013,10,13,15,650.92,26,47,18.0
2013,10,13,16,742.32,25,50,21.6
2013,10,13,17,1012.31,24,57,18.0
2013,10,13,18,948.42,23,61,18.0
2013,10,13,19,892.59,23,61,18.0
2013,10,13,20,688.85,23,61,14.4
2013,10,13,21,710.93,22,64,10.8
2013,10,13,22,776.71,22,64,10.8
2013,10,13,23,944.43,22,64,10.8
2013,10,14,0,579.03,22,64,7.2
2013,10,14,1,479.2,23,61,7.2
2013,10,14,2,435.27,22,64,7.2
2013,10,14,3,437.33,22,64,10.8
2013,10,14,4,439.27,22,60,10.8
2013,10,14,5,720.8,22,60,7.2
2013,10,14,6,824.63,20,73,7.2
2013,10,14,7,894.51,23,61,7.2
2013,10,14,8,928.45,25,54,14.4
2013,10,14,9,910.48,26,47,14.4
2013,10,14,10,928.64,26,51,14.4
2013,10,14,11,936.07,28,45,14.4
2013,10,14,12,980.44,28,45,14.4
2013,10,14,13,906.49,27,48,18.0
2013,10,14,14,585.02,27,45,10.8
2013,10,14,15,521.13,27,48,10.8
2013,10,14,16,864.56,27,48,10.8
2013,10,14,17,944.43,27,48,7.2
2013,10,14,18,591.01,25,65,18.0
2013,10,14,19,593.01,24,69,14.4
2013,10,14,20,573.04,24,69,10.8
2013,10,14,21,822.78,24,73,14.4
2013,10,14,22,900.45,24,73,14.4
2013,10,14,23,577.04,23,78,14.4
2013,10,15,0,459.23,23,78,18.0
2013,10,15,1,433.28,22,78,14.4
2013,10,15,2,369.17,21,83,18.0
2013,10,15,3,373.375,21,83,21.6
2013,10,15,4,437.27,20,83,21.6
2013,10,15,5,427.34,20,83,21.6
2013,10,15,6,483.19,20,83,18.0
2013,10,15,7,692.85,20,78,28.8
2013,10,15,8,864.57,20,73,36.0
2013,10,15,9,606.76,20,68,36.0
2013,10,15,10,525.12,20,68,36.0
2013,10,15,11,513.14,21,56,36.0
2013,10,15,12,505.16,19,64,39.6
2013,10,15,13,495.17,19,64,32.4
2013,10,15,14,475.21,18,59,36.0
2013,10,15,15,445.38,18,56,43.2
2013,10,15,16,475.21,18,52,36.0
2013,10,15,17,521.74,16,52,36.0
2013,10,15,18,543.09,15,55,28.8
2013,10,15,19,551.08,15,51,28.8
2013,10,15,20,547.09,15,55,25.2
2013,10,15,21,543.09,15,55,25.2
2013,10,15,22,495.17,15,55,21.6
2013,10,15,23,427.29,14,59,28.8
2013,10,16,0,389.41,13,63,25.2
2013,10,16,1,377.42,13,63,25.2
2013,10,16,2,361.4,13,63,25.2
2013,10,16,3,377.37,13,67,21.6
2013,10,16,4,377.37,12,67,21.6
2013,10,16,5,394.69,12,67,21.6
2013,10,16,6,417.37,12,67,25.2
2013,10,16,7,495.17,13,67,21.6
2013,10,16,8,481.2,14,63,21.6
2013,10,16,9,509.15,15,63,21.6
2013,10,16,10,481.2,16,59,18.0
2013,10,16,11,796.67,18,52,18.0
2013,10,16,12,553.08,19,49,18.0
2013,10,16,13,493.18,19,46,18.0
2013,10,16,14,539.1,18,52,14.4
2013,10,16,15,577.11,17,52,18.0
2013,10,16,16,545.09,17,48,18.0
2013,10,16,17,599,17,48,18.0
2013,10,16,18,610.98,16,52,18.0
2013,10,16,19,583.03,16,52,21.6
2013,10,16,20,583.11,16,52,18.0
2013,10,16,21,579.03,15,59,10.8
2013,10,16,22,515.14,15,55,10.8
2013,10,16,23,483.27,15,63,7.2
2013,10,17,0,424.54,15,59,10.8
2013,10,17,1,387.35,15,59,14.4
2013,10,17,2,379.37,15,63,14.4
2013,10,17,3,365.39,15,67,7.2
2013,10,17,4,361.4,15,67,10.8
2013,10,17,5,391.35,15,67,10.8
2013,10,17,6,423.29,15,72,14.4
2013,10,17,7,483.19,15,77,10.8
2013,10,17,8,529.2,16,72,10.8
2013,10,17,9,515.14,17,68,14.4
2013,10,17,10,513.22,18,64,14.4
2013,10,17,11,520.37,19,60,18.0
2013,10,17,12,529.12,19,64,18.0
2013,10,17,13,517.14,20,60,14.4
2013,10,17,14,477.27,20,60,10.8
2013,10,17,15,469.22,19,68,10.8
2013,10,17,16,493.18,20,56,10.8
2013,10,17,17,521.13,19,60,14.4
2013,10,17,18,505.16,19,56,14.4
2013,10,17,19,491.18,19,60,10.8
2013,10,17,20,527.12,19,56,10.8
2013,10,17,21,471.21,19,56,10.8
2013,10,17,22,449.32,19,60,7.2
2013,10,17,23,393.34,18,64,7.2
2013,10,18,0,395.34,18,64,10.8
2013,10,18,1,355.41,18,68,7.2
2013,10,18,2,349.42,16,77,7.2
2013,10,18,3,347.42,16,77,10.8
2013,10,18,4,363.39,17,72,10.8
2013,10,18,5,377.37,17,72,10.8
2013,10,18,6,422.12,17,77,10.8
2013,10,18,7,499.31,19,68,10.8
2013,10,18,8,549.08,20,64,14.4
2013,10,18,9,934.44,20,68,18.0
2013,10,18,10,545.09,21,64,18.0
2013,10,18,11,523.13,21,68,18.0
2013,10,18,12,489.18,22,60,18.0
2013,10,18,13,503.16,21,68,14.4
2013,10,18,14,531.11,19,78,14.4
2013,10,18,15,513.14,19,78,3.6
2013,10,18,16,876.61,19,83,14.4
2013,10,18,17,612.98,19,83,7.2
2013,10,18,18,588.89,18,83,7.2
2013,10,18,19,593.01,19,78,10.8
2013,10,18,20,583.03,18,88,7.2
2013,10,18,21,545.09,18,88,10.8
2013,10,18,22,521.13,19,78,10.8
2013,10,18,23,782.7,18,88,7.2
2013,10,19,0,461.23,18,88,7.2
2013,10,19,1,469.29,18,88,7.2
2013,10,19,2,650.92,18,88,10.8
2013,10,19,3,403.33,18,88,10.8
2013,10,19,4,427.34,18,88,7.2
2013,10,19,5,425.29,18,88,7.2
2013,10,19,6,399.33,18,88,10.8
2013,10,19,7,429.28,19,88,7.2
2013,10,19,8,756.74,20,78,10.8
2013,10,19,9,535.11,21,73,14.4
2013,10,19,10,533.11,22,69,10.8
2013,10,19,11,539.1,22,64,10.8
2013,10,19,12,764.37,23,65,10.8
2013,10,19,13,728.86,23,61,14.4
2013,10,19,14,523.13,23,53,18.0
2013,10,19,15,553.08,22,57,14.4
2013,10,19,16,599.09,21,60,14.4
2013,10,19,17,894.51,20,64,14.4
2013,10,19,18,832.61,20,68,10.8
2013,10,19,19,670.88,20,68,10.8
2013,10,19,20,640.93,20,73,14.4
2013,10,19,21,589.02,20,78,10.8
2013,10,19,22,533.19,20,78,14.4
2013,10,19,23,413.31,20,73,10.8
2013,10,20,0,393.34,19,83,14.4
2013,10,20,1,350.56,19,83,10.8
2013,10,20,2,337.44,18,88,10.8
2013,10,20,3,339.43,18,83,7.2
2013,10,20,4,339.48,18,83,14.4
2013,10,20,5,367.39,17,82,10.8
2013,10,20,6,375.43,16,88,10.8
2013,10,20,7,415.31,17,88,7.2
2013,10,20,8,419.3,19,83,18.0
2013,10,20,9,461.23,20,68,18.0
2013,10,20,10,485.19,21,56,14.4
2013,10,20,11,501.16,22,53,18.0
2013,10,20,12,495.24,22,53,21.6
2013,10,20,13,481.2,23,50,21.6
2013,10,20,14,475.21,22,53,21.6
2013,10,20,15,527.12,22,50,25.2
2013,10,20,16,527.12,21,53,21.6
2013,10,20,17,616.97,20,52,21.6
2013,10,20,18,636.94,19,60,10.8
2013,10,20,19,623.87,19,64,14.4
2013,10,20,20,608.99,19,68,14.4
2013,10,20,21,587.1,18,77,14.4
2013,10,20,22,539.1,17,82,10.8
2013,10,20,23,467.22,17,82,14.4
2013,10,21,0,403.33,16,88,10.8
2013,10,21,1,375.37,16,82,14.4
2013,10,21,2,355.41,15,88,10.8
2013,10,21,3,369.38,15,82,10.8
2013,10,21,4,391.35,14,82,10.8
2013,10,21,5,385.42,14,82,7.2
2013,10,21,6,419.35,14,77,10.8
2013,10,21,7,838.58,15,77,10.8
2013,10,21,8,543.09,17,68,14.4
2013,10,21,9,521.13,19,60,10.8
2013,10,21,10,527.12,20,56,18.0
2013,10,21,11,499.24,21,53,18.0
2013,10,21,12,565.06,21,60,18.0
2013,10,21,13,507.15,21,56,21.6
2013,10,21,14,475.21,21,56,18.0
2013,10,21,15,475.21,20,56,21.6
2013,10,21,16,483.19,20,56,18.0
2013,10,21,17,559.07,19,56,21.6
2013,10,21,18,844.59,18,59,21.6
2013,10,21,19,565.06,18,59,14.4
2013,10,21,20,511.22,18,59,14.4
2013,10,21,21,497.17,17,63,14.4
2013,10,21,22,503.21,15,72,10.8
2013,10,21,23,417.3,14,77,10.8
2013,10,22,0,363.39,14,77,7.2
2013,10,22,1,352.56,14,82,10.8
2013,10,22,2,353.41,14,77,7.2
2013,10,22,3,339.43,14,82,10.8
2013,10,22,4,349.42,14,82,7.2
2013,10,22,5,367.45,13,88,7.2
2013,10,22,6,417.3,14,82,10.8
2013,10,22,7,479.2,15,82,10.8
2013,10,22,8,531.18,18,73,10.8
2013,10,22,9,842.6,20,64,18.0
2013,10,22,10,658.9,19,64,18.0
2013,10,22,11,567.05,22,53,21.6
2013,10,22,12,537.1,21,56,21.6
2013,10,22,13,519.21,21,56,25.2
2013,10,22,14,733.07,21,49,21.6
2013,10,22,15,610.98,21,53,21.6
2013,10,22,16,537.1,21,49,21.6
2013,10,22,17,914.48,20,52,18.0
2013,10,22,18,614.98,19,60,18.0
2013,10,22,19,822.63,19,60,18.0
2013,10,22,20,627.04,18,64,14.4
2013,10,22,21,543.09,16,72,10.8
2013,10,22,22,485.19,17,68,10.8
2013,10,22,23,437.32,15,77,10.8
2013,10,23,0,401.33,15,82,7.2
2013,10,23,1,381.36,15,82,7.2
2013,10,23,2,357.4,15,82,10.8
2013,10,23,3,369.38,14,88,10.8
2013,10,23,4,405.39,14,88,10.8
2013,10,23,5,533.11,14,88,10.8
2013,10,23,6,640.93,14,88,10.8
2013,10,23,7,492.95,15,88,10.8
2013,10,23,8,503.16,18,77,14.4
2013,10,23,9,493.25,19,78,18.0
2013,10,23,10,509.15,20,68,25.2
2013,10,23,11,505.16,22,60,21.6
2013,10,23,12,527.2,21,60,18.0
2013,10,23,13,497.17,22,57,18.0
2013,10,23,14,469.22,23,53,18.0
2013,10,23,15,469.22,22,53,21.6
2013,10,23,16,503.16,21,53,21.6
2013,10,23,17,523.13,20,56,25.2
2013,10,23,18,545.09,20,56,21.6
2013,10,23,19,547.09,18,68,18.0
2013,10,23,20,507.15,17,77,18.0
2013,10,23,21,513.73,16,82,14.4
2013,10,23,22,487.19,16,77,10.8
2013,10,23,23,449.25,16,77,14.4
2013,10,24,0,383.41,15,82,14.4
2013,10,24,1,369.38,15,82,10.8
2013,10,24,2,363.39,15,82,7.2
2013,10,24,3,355.46,14,88,10.8
2013,10,24,4,365.39,14,88,10.8
2013,10,24,5,399.33,14,88,10.8
2013,10,24,6,742.76,14,88,10.8
2013,10,24,7,505.16,15,88,10.8
2013,10,24,8,475.21,17,82,18.0
2013,10,24,9,466.29,19,73,18.0
2013,10,24,10,513.22,20,68,32.4
2013,10,24,11,520.37,21,64,32.4
2013,10,24,12,529.12,22,50,39.6
2013,10,24,13,517.14,21,43,43.2
2013,10,24,14,477.27,21,40,39.6
2013,10,24,15,469.22,20,49,36.0
2013,10,24,16,493.18,19,49,36.0
2013,10,24,17,521.13,18,52,36.0
2013,10,24,18,505.16,17,55,36.0
2013,10,24,19,491.18,17,55,28.8
2013,10,24,20,527.12,16,59,28.8
2013,10,24,21,471.21,16,59,25.2
2013,10,24,22,449.32,16,63,28.8
2013,10,24,23,393.34,15,63,28.8
2013,10,25,0,395.34,15,63,21.6
2013,10,25,1,355.41,15,59,25.2
2013,10,25,2,349.42,14,67,18.0
2013,10,25,3,347.42,14,63,25.2
2013,10,25,4,363.39,14,67,18.0
2013,10,25,5,377.37,14,67,18.0
2013,10,25,6,422.12,14,67,18.0
2013,10,25,7,499.31,14,67,25.2
2013,10,25,8,549.08,15,63,25.2
2013,10,25,9,934.44,15,63,21.6
2013,10,25,10,545.09,16,59,21.6
2013,10,25,11,523.13,17,55,21.6
2013,10,25,12,499.24,17,59,25.2
2013,10,25,13,511.15,17,55,21.6
2013,10,25,14,493.18,18,56,25.2
2013,10,25,15,475.21,17,48,36.0
2013,10,25,16,511.15,16,59,28.8
2013,10,25,17,559.15,16,48,21.6
2013,10,25,18,551.08,16,52,21.6
2013,10,25,19,537.36,15,59,21.6
2013,10,25,20,497.17,15,59,21.6
2013,10,25,21,499.17,14,63,18.0
2013,10,25,22,467.22,14,63,25.2
2013,10,25,23,413.31,14,63,21.6
2013,10,26,0,379.37,14,63,21.6
2013,10,26,1,353.47,13,67,18.0
2013,10,26,2,339.43,13,67,18.0
2013,10,26,3,355.41,13,63,21.6
2013,10,26,4,345.42,13,63,18.0
2013,10,26,5,383.41,12,67,18.0
2013,10,26,6,411.31,12,67,18.0
